ID,value
Fund 22-Fund 176,0.7835093858126562
Fund 22-Fund 177,0.8402421583581614
Fund 22-Fund 178,0.8322213281677663
Fund 22-Fund 179,0.7650608343602698
Fund 22-Fund 180,0.7819787562666808
Fund 22-Fund 181,0.8605829240043342
Fund 22-Fund 182,0.8226811030952508
Fund 22-Fund 183,0.7658120612054355
Fund 22-Fund 184,0.791173403138739
Fund 22-Fund 185,0.8271463464585402
Fund 22-Fund 186,0.682089261051964
Fund 22-Fund 187,0.7569325503030826
Fund 22-Fund 188,0.8393582070573666
Fund 22-Fund 189,0.742030326838662
Fund 22-Fund 190,0.7603891802416448
Fund 22-Fund 191,0.8159509434592636
Fund 22-Fund 192,0.7628502822990635
Fund 22-Fund 193,0.7640768011222046
Fund 22-Fund 194,0.79219006389758
Fund 22-Fund 195,0.8359792249024737
Fund 22-Fund 196,0.8327185245636827
Fund 22-Fund 197,0.7892557894400927
Fund 22-Fund 198,0.8047474340440598
Fund 22-Fund 199,0.7827547959207947
Fund 22-Fund 200,0.7657123624233668
Fund 23-Fund 24,0.6717934276803821
Fund 23-Fund 25,0.7044533729222594
Fund 23-Fund 26,0.7981136213572853
Fund 23-Fund 27,0.5902116604079166
Fund 23-Fund 28,0.6231369839634302
Fund 23-Fund 29,0.7774750868996105
Fund 23-Fund 30,0.6929071370856895
Fund 23-Fund 31,0.7475580495762085
Fund 23-Fund 32,0.7352976097176516
Fund 23-Fund 33,0.6781393267827273
Fund 23-Fund 34,0.6713841857497312
Fund 23-Fund 35,0.6844827376169282
Fund 23-Fund 36,0.7589940211399342
Fund 23-Fund 37,0.6088100499013521
Fund 23-Fund 38,0.7664494445328699
Fund 23-Fund 39,0.815779650191976
Fund 23-Fund 40,0.6286650733233219
Fund 23-Fund 41,0.6611083580901019
Fund 23-Fund 42,0.6113347147123039
Fund 23-Fund 43,0.6827777455767724
Fund 23-Fund 44,0.7235476270559997
Fund 23-Fund 45,0.6353341757529177
Fund 23-Fund 46,0.8063349036730367
Fund 23-Fund 47,0.6776136242440942
Fund 23-Fund 48,0.424865571976893
Fund 23-Fund 49,0.6584853230769443
Fund 23-Fund 50,0.7434398379701544
Fund 23-Fund 51,0.6567082192006553
Fund 23-Fund 52,0.6936759794564539
Fund 23-Fund 53,0.6153017487801823
Fund 23-Fund 54,0.6792991302788993
Fund 23-Fund 55,0.7938211927578833
Fund 23-Fund 56,0.7893016939974475
Fund 23-Fund 57,0.5529374109103192
Fund 23-Fund 58,0.6277849548440398
Fund 23-Fund 59,0.7556716418902902
Fund 23-Fund 60,0.6736231900181612
Fund 23-Fund 61,0.6945645831541879
Fund 23-Fund 62,0.6280070152187981
Fund 23-Fund 63,0.6464043954222186
Fund 23-Fund 64,0.5970460669167316
Fund 23-Fund 65,0.791852941231514
Fund 23-Fund 66,0.5970460669167316
Fund 23-Fund 67,0.658216510493896
Fund 23-Fund 68,0.7243807736344695
Fund 23-Fund 69,0.8032129328811294
Fund 23-Fund 70,0.9066165964721109
Fund 23-Fund 71,0.868508309488373
Fund 23-Fund 72,0.791923540193482
Fund 23-Fund 73,0.6800682875646796
Fund 23-Fund 74,0.7166302557879441
Fund 23-Fund 75,0.6891888077794933
Fund 23-Fund 76,0.9176393131762839
Fund 23-Fund 77,0.6889051647202907
Fund 23-Fund 78,0.6133030525509149
Fund 23-Fund 79,0.6617962828040941
Fund 23-Fund 80,0.8473754143665537
Fund 23-Fund 81,0.7728092499844639
Fund 23-Fund 82,0.7121617880434904
Fund 23-Fund 83,0.5170825767730138
Fund 23-Fund 84,0.6531031678016275
Fund 23-Fund 85,0.6421217665282055
Fund 23-Fund 86,0.7992339661686308
Fund 23-Fund 87,0.6435125478260125
Fund 23-Fund 88,0.6433989026006736
Fund 23-Fund 89,0.5448391808371382
Fund 23-Fund 90,0.7285042111688513
Fund 23-Fund 91,0.5958827493486787
Fund 23-Fund 92,0.803022487546654
Fund 23-Fund 93,0.7452540735594191
Fund 23-Fund 94,0.520166068291084
Fund 23-Fund 95,0.806392619051033
Fund 23-Fund 96,0.6675235585531412
Fund 23-Fund 97,0.7564688966340224
Fund 23-Fund 98,0.6185712557513766
Fund 23-Fund 99,0.7485549605494627
Fund 23-Fund 100,0.6548424687702884
Fund 23-Fund 101,0.6539486737422726
Fund 23-Fund 102,0.7039516142951311
Fund 23-Fund 103,0.7170318192988585
Fund 23-Fund 104,0.7547628396596517
Fund 23-Fund 105,0.6146938338487219
Fund 23-Fund 106,0.7355078906896955
Fund 23-Fund 107,0.7275954089382128
Fund 23-Fund 108,0.6338926161364195
Fund 23-Fund 109,0.7061329458821269
Fund 23-Fund 110,0.724333869706718
Fund 23-Fund 111,0.6438796988097301
Fund 23-Fund 112,0.707285650472208
Fund 23-Fund 113,0.5170825767730138
Fund 23-Fund 114,0.7170318192988585
Fund 23-Fund 115,0.6861265098061179
Fund 23-Fund 116,0.8010595587249729
Fund 23-Fund 117,0.6139109674823753
Fund 23-Fund 118,0.7437356830657216
Fund 23-Fund 119,0.7547628396596517
Fund 23-Fund 120,0.8446031036190398
Fund 23-Fund 121,0.7934938810164521
Fund 23-Fund 122,0.7219896131400914
Fund 23-Fund 123,0.5170825767730138
Fund 23-Fund 124,0.5479226723552085
Fund 23-Fund 125,0.6973811329393552
Fund 23-Fund 126,0.7560642737078018
Fund 23-Fund 127,0.6421030366945201
Fund 23-Fund 128,0.598966240866749
Fund 23-Fund 129,0.6738772104588198
Fund 23-Fund 130,0.4483178035286451
Fund 23-Fund 131,0.3829845777261802
Fund 23-Fund 132,0.910565331078503
Fund 23-Fund 133,0.7316870663879964
Fund 23-Fund 134,0.694806669659061
Fund 23-Fund 135,0.7461052999277796
Fund 23-Fund 136,0.6462301662324954
Fund 23-Fund 137,0.5984368482145386
Fund 23-Fund 138,0.828487509907222
Fund 23-Fund 139,0.8339410685777852
Fund 23-Fund 140,0.8473754143665537
Fund 23-Fund 141,0.8140589025018651
Fund 23-Fund 142,0.7056866561868861
Fund 23-Fund 143,0.778308634421561
Fund 23-Fund 144,0.6611083580901019
Fund 23-Fund 145,0.8081110822743168
Fund 23-Fund 146,0.7873090183121257
Fund 23-Fund 147,0.7518451278495015
Fund 23-Fund 148,0.5857373875920393
Fund 23-Fund 149,0.6608717654380443
Fund 23-Fund 150,0.7704113774768433
Fund 23-Fund 151,0.536963290871135
Fund 23-Fund 152,0.6435125478260125
Fund 23-Fund 153,0.6286650733233219
Fund 23-Fund 154,0.7202847964480196
Fund 23-Fund 155,0.6435125478260125
Fund 23-Fund 156,0.6582313026362855
Fund 23-Fund 157,0.6288643057977227
Fund 23-Fund 158,0.8358596964783083
Fund 23-Fund 159,0.6667608974527872
Fund 23-Fund 160,0.6640432790463043
Fund 23-Fund 161,0.8012813061813185
Fund 23-Fund 162,0.5479226723552085
Fund 23-Fund 163,0.6295582246902606
Fund 23-Fund 164,0.7943250999792619
Fund 23-Fund 165,0.4745275544711546
Fund 23-Fund 166,0.653346479238528
Fund 23-Fund 167,0.7036170322369254
Fund 23-Fund 168,0.791852941231514
Fund 23-Fund 169,0.6688248450206719
Fund 23-Fund 170,0.5215755794225765
Fund 23-Fund 171,0.6133030525509149
Fund 23-Fund 172,0.5184920879045062
Fund 23-Fund 173,0.7007189557679145
Fund 23-Fund 174,0.6146938338487219
Fund 23-Fund 175,0.5163046963342547
Fund 23-Fund 176,0.6852458291620606
Fund 23-Fund 177,0.8032129328811294
Fund 23-Fund 178,0.6438796988097301
Fund 23-Fund 179,0.6153017487801823
Fund 23-Fund 180,0.6838795135639076
Fund 23-Fund 181,0.8552142582422614
Fund 23-Fund 182,0.6752622713289111
Fund 23-Fund 183,0.5970460669167316
Fund 23-Fund 184,0.658216510493896
Fund 23-Fund 185,0.6433690359912053
Fund 23-Fund 186,0.6204529907670915
Fund 23-Fund 187,0.6588244254253564
Fund 23-Fund 188,0.7678425822525964
Fund 23-Fund 189,0.6929071370856895
Fund 23-Fund 190,0.6100760491980374
Fund 23-Fund 191,0.7879125436713595
Fund 23-Fund 192,0.6082895094607396
Fund 23-Fund 193,0.74635871807888
Fund 23-Fund 194,0.5569053773993631
Fund 23-Fund 195,0.6180193671866651
Fund 23-Fund 196,0.7519866752994764
Fund 23-Fund 197,0.8250643559516176
Fund 23-Fund 198,0.7662825726297884
Fund 23-Fund 199,0.8337811339715779
Fund 23-Fund 200,0.8544335690238082
Fund 24-Fund 25,0.8106291648424367
Fund 24-Fund 26,0.788455423636695
Fund 24-Fund 27,0.7213885221313683
Fund 24-Fund 28,0.7695654590894172
Fund 24-Fund 29,0.6443869693592659
Fund 24-Fund 30,0.6421030366945201
Fund 24-Fund 31,0.7866188058635193
Fund 24-Fund 32,0.84482400244898
Fund 24-Fund 33,0.7630526668274071
Fund 24-Fund 34,0.8145221369284514
Fund 24-Fund 35,0.7080527563840335
Fund 24-Fund 36,0.5970460669167316
Fund 24-Fund 37,0.7080735936051932
Fund 24-Fund 38,0.8251623184709111
Fund 24-Fund 39,0.8022215348941005
Fund 24-Fund 40,0.8414187110259937
Fund 24-Fund 41,0.7437977178574506
Fund 24-Fund 42,0.6885101544061033
Fund 24-Fund 43,0.7520255102334767
Fund 24-Fund 44,0.8624704063205157
Fund 24-Fund 45,0.7889660467287624
Fund 24-Fund 46,0.7747371618668494
Fund 24-Fund 47,0.7759668243790832
Fund 24-Fund 48,0.6730283382470011
Fund 24-Fund 49,0.7889660467287624
Fund 24-Fund 50,0.7738304694699868
Fund 24-Fund 51,0.7966827189345645
Fund 24-Fund 52,0.8237574659072536
Fund 24-Fund 53,0.7452722672469112
Fund 24-Fund 54,0.7915854735953868
Fund 24-Fund 55,0.7713384454503499
Fund 24-Fund 56,0.7561928202092019
Fund 24-Fund 57,0.6894702859890807
Fund 24-Fund 58,0.7955342082017786
Fund 24-Fund 59,0.8340469207241081
Fund 24-Fund 60,0.7853556150619053
Fund 24-Fund 61,0.821198611463594
Fund 24-Fund 62,0.6954733853848265
Fund 24-Fund 63,0.7855462694831129
Fund 24-Fund 64,0.7568955414888453
Fund 24-Fund 65,0.8087608436473712
Fund 24-Fund 66,0.6825983088356408
Fund 24-Fund 67,0.782039751851087
Fund 24-Fund 68,0.84482400244898
Fund 24-Fund 69,0.7940376545030494
Fund 24-Fund 70,0.6710222992851491
Fund 24-Fund 71,0.6800832548481374
Fund 24-Fund 72,0.7766815675195916
Fund 24-Fund 73,0.7902674807769124
Fund 24-Fund 74,0.8409590947011527
Fund 24-Fund 75,0.7662825726297884
Fund 24-Fund 76,0.7205005428631097
Fund 24-Fund 77,0.7906346613051641
Fund 24-Fund 78,0.7452722672469112
Fund 24-Fund 79,0.7323267803205347
Fund 24-Fund 80,0.7705670604929412
Fund 24-Fund 81,0.7254094090524786
Fund 24-Fund 82,0.6653792921802539
Fund 24-Fund 83,0.6583654182268549
Fund 24-Fund 84,0.6683131481735454
Fund 24-Fund 85,0.7997307606175871
Fund 24-Fund 86,0.7322876078407095
Fund 24-Fund 87,0.7850173121223707
Fund 24-Fund 88,0.689098801033602
Fund 24-Fund 89,0.5616190061101898
Fund 24-Fund 90,0.85126042915923
Fund 24-Fund 91,0.778308634421561
Fund 24-Fund 92,0.764109760485032
Fund 24-Fund 93,0.8185568661613268
Fund 24-Fund 94,0.5936805346636864
Fund 24-Fund 95,0.7766613037776688
Fund 24-Fund 96,0.7864080836240072
Fund 24-Fund 97,0.8247332528906572
Fund 24-Fund 98,0.7163432392686832
Fund 24-Fund 99,0.7662825726297884
Fund 24-Fund 100,0.7776776209941154
Fund 24-Fund 101,0.7824116122778297
Fund 24-Fund 102,0.885218418414044
Fund 24-Fund 103,0.8086209973095738
Fund 24-Fund 104,0.7942402173151021
Fund 24-Fund 105,0.6968827220647253
Fund 24-Fund 106,0.8211016743436259
Fund 24-Fund 107,0.7909650471173171
Fund 24-Fund 108,0.7771465148386487
Fund 24-Fund 109,0.8002133673612376
Fund 24-Fund 110,0.8804954798482623
Fund 24-Fund 111,0.768872598105104
Fund 24-Fund 112,0.774447865501213
Fund 24-Fund 113,0.6727022299110208
Fund 24-Fund 114,0.7754553591157457
Fund 24-Fund 115,0.8061927380985042
Fund 24-Fund 116,0.7702313072361802
Fund 24-Fund 117,0.7070638201873619
Fund 24-Fund 118,0.821051895005929
Fund 24-Fund 119,0.6832415814646909
Fund 24-Fund 120,0.7686345469594574
Fund 24-Fund 121,0.806392619051033
Fund 24-Fund 122,0.8155210614811018
Fund 24-Fund 123,0.6666693759843555
Fund 24-Fund 124,0.7470813339179225
Fund 24-Fund 125,0.9020714265873209
Fund 24-Fund 126,0.780886702721181
Fund 24-Fund 127,0.7630526668274071
Fund 24-Fund 128,0.6884082059509055
Fund 24-Fund 129,0.7264418565949595
Fund 24-Fund 130,0.6914784535219434
Fund 24-Fund 131,0.6463273656606197
Fund 24-Fund 132,0.6736311819919415
Fund 24-Fund 133,0.8121131850138076
Fund 24-Fund 134,0.7953933135173742
Fund 24-Fund 135,0.8355648285640558
Fund 24-Fund 136,0.7894950040895046
Fund 24-Fund 137,0.7046067545867619
Fund 24-Fund 138,0.6786895511384752
Fund 24-Fund 139,0.7484628502599884
Fund 24-Fund 140,0.709355895644982
Fund 24-Fund 141,0.7364128214777278
Fund 24-Fund 142,0.7518841334137867
Fund 24-Fund 143,0.6914784535219434
Fund 24-Fund 144,0.7867925015296112
Fund 24-Fund 145,0.6579982672431375
Fund 24-Fund 146,0.7919644203588068
Fund 24-Fund 147,0.8424425190849093
Fund 24-Fund 148,0.774699116683255
Fund 24-Fund 149,0.6772217286714565
Fund 24-Fund 150,0.7232245237067102
Fund 24-Fund 151,0.6616538549874219
Fund 24-Fund 152,0.7875761665660315
Fund 24-Fund 153,0.821198611463594
Fund 24-Fund 154,0.8962175441253828
Fund 24-Fund 155,0.7540340153121644
Fund 24-Fund 156,0.7764489669612723
Fund 24-Fund 157,0.7783966001076047
Fund 24-Fund 158,0.7919644203588068
Fund 24-Fund 159,0.779767843766176
Fund 24-Fund 160,0.7957951147649502
Fund 24-Fund 161,0.771205107248153
Fund 24-Fund 162,0.7575067804762456
Fund 24-Fund 163,0.774447865501213
Fund 24-Fund 164,0.80529471578463
Fund 24-Fund 165,0.5977428128607425
Fund 24-Fund 166,0.7546925779939017
Fund 24-Fund 167,0.6421030366945201
Fund 24-Fund 168,0.7866732115862395
Fund 24-Fund 169,0.7756302809814275
Fund 24-Fund 170,0.7300055350394271
Fund 24-Fund 171,0.7522440856028103
Fund 24-Fund 172,0.714275143280193
Fund 24-Fund 173,0.8432443035823357
Fund 24-Fund 174,0.6811403485057623
Fund 24-Fund 175,0.4708347076104542
Fund 24-Fund 176,0.8165804032872508
Fund 24-Fund 177,0.7514749160636968
Fund 24-Fund 178,0.7645807625740265
Fund 24-Fund 179,0.7048621733709564
Fund 24-Fund 180,0.7081944527028465
Fund 24-Fund 181,0.7828529340675278
Fund 24-Fund 182,0.8248344772514065
Fund 24-Fund 183,0.7028544103219433
Fund 24-Fund 184,0.6825577161515185
Fund 24-Fund 185,0.7375519794131458
Fund 24-Fund 186,0.6845614197997117
Fund 24-Fund 187,0.7390279357628783
Fund 24-Fund 188,0.8204339023432505
Fund 24-Fund 189,0.6421030366945201
Fund 24-Fund 190,0.6747495699237087
Fund 24-Fund 191,0.7495145165517286
Fund 24-Fund 192,0.6314335647354026
Fund 24-Fund 193,0.6579982672431375
Fund 24-Fund 194,0.7102688683072262
Fund 24-Fund 195,0.7150579912480537
Fund 24-Fund 196,0.8718713497389808
Fund 24-Fund 197,0.7310152048506001
Fund 24-Fund 198,0.8240654288149181
Fund 24-Fund 199,0.7201358971548335
Fund 24-Fund 200,0.6975224822427011
Fund 25-Fund 26,0.7728092499844639
Fund 25-Fund 27,0.6730283382470011
Fund 25-Fund 28,0.8211863451282468
Fund 25-Fund 29,0.7038454579907991
Fund 25-Fund 30,0.7111443552889102
Fund 25-Fund 31,0.8361649079948283
Fund 25-Fund 32,0.8313493736297263
Fund 25-Fund 33,0.8373108670446782
Fund 25-Fund 34,0.8171754674397845
Fund 25-Fund 35,0.7993738125064282
Fund 25-Fund 36,0.6376287638786428
Fund 25-Fund 37,0.8150457147997984
Fund 25-Fund 38,0.8728808140014518
Fund 25-Fund 39,0.8228291422474929
Fund 25-Fund 40,0.7663622684084201
Fund 25-Fund 41,0.8093453373479158
Fund 25-Fund 42,0.7150579912480537
Fund 25-Fund 43,0.8164034920051703
Fund 25-Fund 44,0.8533140189246906
Fund 25-Fund 45,0.8169654934739207
Fund 25-Fund 46,0.8333575411625894
Fund 25-Fund 47,0.8214610436749248
Fund 25-Fund 48,0.6934190205954722
Fund 25-Fund 49,0.8503788131336938
Fund 25-Fund 50,0.8694446862452166
Fund 25-Fund 51,0.8303241324310382
Fund 25-Fund 52,0.89607057920359
Fund 25-Fund 53,0.7833355408111782
Fund 25-Fund 54,0.8490221833936133
Fund 25-Fund 55,0.7843469232507237
Fund 25-Fund 56,0.7748853947081168
Fund 25-Fund 57,0.7709384097996695
Fund 25-Fund 58,0.8508004213293529
Fund 25-Fund 59,0.8749131788975113
Fund 25-Fund 60,0.8529709180000055
Fund 25-Fund 61,0.8164034920051703
Fund 25-Fund 62,0.7581438006380382
Fund 25-Fund 63,0.8538083367137675
Fund 25-Fund 64,0.8265513304306685
Fund 25-Fund 65,0.8587369242342251
Fund 25-Fund 66,0.7686521894918463
Fund 25-Fund 67,0.8120871251723151
Fund 25-Fund 68,0.8323231736416994
Fund 25-Fund 69,0.8319474183022808
Fund 25-Fund 70,0.7395597260415597
Fund 25-Fund 71,0.7457438505985843
Fund 25-Fund 72,0.8228291422474929
Fund 25-Fund 73,0.8228291422474929
Fund 25-Fund 74,0.8933788002780142
Fund 25-Fund 75,0.8322161733884362
Fund 25-Fund 76,0.7517454818649861
Fund 25-Fund 77,0.8680014863295519
Fund 25-Fund 78,0.8242608019618954
Fund 25-Fund 79,0.8248764822601814
Fund 25-Fund 80,0.8049887156584057
Fund 25-Fund 81,0.6694051210752816
Fund 25-Fund 82,0.6545179877363004
Fund 25-Fund 83,0.6999533071815874
Fund 25-Fund 84,0.6627474394008518
Fund 25-Fund 85,0.8467343546159866
Fund 25-Fund 86,0.6694051210752816
Fund 25-Fund 87,0.8492932090596476
Fund 25-Fund 88,0.7553208911114437
Fund 25-Fund 89,0.580416100295052
Fund 25-Fund 90,0.8467343546159866
Fund 25-Fund 91,0.8437412412678558
Fund 25-Fund 92,0.8195627470243817
Fund 25-Fund 93,0.877014898926981
Fund 25-Fund 94,0.6278634771232899
Fund 25-Fund 95,0.7938611087643769
Fund 25-Fund 96,0.8787764566288284
Fund 25-Fund 97,0.841634438718651
Fund 25-Fund 98,0.7648492826876181
Fund 25-Fund 99,0.8333575411625894
Fund 25-Fund 100,0.8357308273673085
Fund 25-Fund 101,0.7821984424544437
Fund 25-Fund 102,0.7963724399919496
Fund 25-Fund 103,0.8373176568081868
Fund 25-Fund 104,0.8248764822601814
Fund 25-Fund 105,0.8207472814009181
Fund 25-Fund 106,0.8333575411625894
Fund 25-Fund 107,0.7794965766767856
Fund 25-Fund 108,0.8315307934585424
Fund 25-Fund 109,0.8317820927609164
Fund 25-Fund 110,0.8718713497389808
Fund 25-Fund 111,0.778694303765461
Fund 25-Fund 112,0.8342728670374303
Fund 25-Fund 113,0.7492210018533028
Fund 25-Fund 114,0.8191012223453492
Fund 25-Fund 115,0.8503547704261316
Fund 25-Fund 116,0.7963332675121249
Fund 25-Fund 117,0.6826771702714718
Fund 25-Fund 118,0.8619476217392641
Fund 25-Fund 119,0.7621213246288673
Fund 25-Fund 120,0.8228291422474929
Fund 25-Fund 121,0.8525605905983208
Fund 25-Fund 122,0.8481512672398034
Fund 25-Fund 123,0.7291296480388244
Fund 25-Fund 124,0.8125697319159655
Fund 25-Fund 125,0.8420164504704813
Fund 25-Fund 126,0.812186002312623
Fund 25-Fund 127,0.8538083367137675
Fund 25-Fund 128,0.7452722672469112
Fund 25-Fund 129,0.8145778994488284
Fund 25-Fund 130,0.6751743886587683
Fund 25-Fund 131,0.6860379956583555
Fund 25-Fund 132,0.7487584117378716
Fund 25-Fund 133,0.8474190424022614
Fund 25-Fund 134,0.8718713497389808
Fund 25-Fund 135,0.8750158985384262
Fund 25-Fund 136,0.8324497694775272
Fund 25-Fund 137,0.6678321986556529
Fund 25-Fund 138,0.7671941880534614
Fund 25-Fund 139,0.7937086158603631
Fund 25-Fund 140,0.8017760178333643
Fund 25-Fund 141,0.7724131859071939
Fund 25-Fund 142,0.834249875205743
Fund 25-Fund 143,0.6570261817771231
Fund 25-Fund 144,0.8235991581259008
Fund 25-Fund 145,0.7523987065753533
Fund 25-Fund 146,0.8641745867109066
Fund 25-Fund 147,0.8346767593422264
Fund 25-Fund 148,0.8251473460699854
Fund 25-Fund 149,0.7446444852963601
Fund 25-Fund 150,0.7961580162799928
Fund 25-Fund 151,0.6814640574385289
Fund 25-Fund 152,0.8012813061813185
Fund 25-Fund 153,0.8563671911574285
Fund 25-Fund 154,0.7888857691467656
Fund 25-Fund 155,0.825630848259109
Fund 25-Fund 156,0.6737162629609932
Fund 25-Fund 157,0.8291263127824834
Fund 25-Fund 158,0.8228291422474929
Fund 25-Fund 159,0.8882119511531806
Fund 25-Fund 160,0.901334027473623
Fund 25-Fund 161,0.7985786471157317
Fund 25-Fund 162,0.8140276922458439
Fund 25-Fund 163,0.8409590947011527
Fund 25-Fund 164,0.870188191876733
Fund 25-Fund 165,0.6136918937115465
Fund 25-Fund 166,0.8032894737141815
Fund 25-Fund 167,0.7357271378052308
Fund 25-Fund 168,0.7981976950024671
Fund 25-Fund 169,0.8445889788570685
Fund 25-Fund 170,0.748799393657644
Fund 25-Fund 171,0.7711896126993941
Fund 25-Fund 172,0.772600924098238
Fund 25-Fund 173,0.8391805691422245
Fund 25-Fund 174,0.7236341799134834
Fund 25-Fund 175,0.5616190061101898
Fund 25-Fund 176,0.875830440307523
Fund 25-Fund 177,0.8333575411625894
Fund 25-Fund 178,0.7777205037534881
Fund 25-Fund 179,0.7418399769161861
Fund 25-Fund 180,0.7644878265396046
Fund 25-Fund 181,0.8255676782221315
Fund 25-Fund 182,0.901924461665528
Fund 25-Fund 183,0.7875207808355322
Fund 25-Fund 184,0.6826415394208413
Fund 25-Fund 185,0.735885236105968
Fund 25-Fund 186,0.7049017503346312
Fund 25-Fund 187,0.8093000986367342
Fund 25-Fund 188,0.8744302041826418
Fund 25-Fund 189,0.708001655632
Fund 25-Fund 190,0.7193760758654851
Fund 25-Fund 191,0.8579388628672155
Fund 25-Fund 192,0.6450229094443447
Fund 25-Fund 193,0.7473564001275108
Fund 25-Fund 194,0.7253705741184776
Fund 25-Fund 195,0.7626187501267264
Fund 25-Fund 196,0.8062781940716169
Fund 25-Fund 197,0.7963721024461252
Fund 25-Fund 198,0.6852379061083838
Fund 25-Fund 199,0.708001655632
Fund 25-Fund 200,0.703805370965371
Fund 26-Fund 27,0.6681583069916331
Fund 26-Fund 28,0.7389115859740608
Fund 26-Fund 29,0.7038454579907991
Fund 26-Fund 30,0.6948746728619645
Fund 26-Fund 31,0.8155075331440422
Fund 26-Fund 32,0.8078505793809114
Fund 26-Fund 33,0.7354242665138349
Fund 26-Fund 34,0.7943639349132623
Fund 26-Fund 35,0.69267101129132
Fund 26-Fund 36,0.6968301510611852
Fund 26-Fund 37,0.5944732382171865
Fund 26-Fund 38,0.8463547972609363
Fund 26-Fund 39,0.8572627535310827
Fund 26-Fund 40,0.7117997380367245
Fund 26-Fund 41,0.7347648912946227
Fund 26-Fund 42,0.6572869960391043
Fund 26-Fund 43,0.667430225213471
Fund 26-Fund 44,0.7866188058635193
Fund 26-Fund 45,0.7379325761186561
Fund 26-Fund 46,0.8529709180000055
Fund 26-Fund 47,0.7636107182791991
Fund 26-Fund 48,0.5567866257689025
Fund 26-Fund 49,0.6922087470069003
Fund 26-Fund 50,0.7767486180249793
Fund 26-Fund 51,0.7711896126993941
Fund 26-Fund 52,0.7568955414888453
Fund 26-Fund 53,0.6660721700566534
Fund 26-Fund 54,0.7816970345443096
Fund 26-Fund 55,0.8524351577312395
Fund 26-Fund 56,0.8323059989523881
Fund 26-Fund 57,0.6404222412726428
Fund 26-Fund 58,0.6777001793144881
Fund 26-Fund 59,0.8139127177286569
Fund 26-Fund 60,0.7824952464055644
Fund 26-Fund 61,0.8038108196804132
Fund 26-Fund 62,0.772293881258902
Fund 26-Fund 63,0.7028544103219433
Fund 26-Fund 64,0.6641567068542087
Fund 26-Fund 65,0.8106291648424367
Fund 26-Fund 66,0.6678321986556529
Fund 26-Fund 67,0.7759668243790832
Fund 26-Fund 68,0.7992339661686308
Fund 26-Fund 69,0.8336741337183148
Fund 26-Fund 70,0.7826647362249618
Fund 26-Fund 71,0.8495165011826903
Fund 26-Fund 72,0.8450229950427552
Fund 26-Fund 73,0.7682907401626513
Fund 26-Fund 74,0.7778859770155373
Fund 26-Fund 75,0.735885236105968
Fund 26-Fund 76,0.8124547573987786
Fund 26-Fund 77,0.7498776337019463
Fund 26-Fund 78,0.6717934276803821
Fund 26-Fund 79,0.7388888516680817
Fund 26-Fund 80,0.8637235834658861
Fund 26-Fund 81,0.7709686057474809
Fund 26-Fund 82,0.7240112807250606
Fund 26-Fund 83,0.5958726851941382
Fund 26-Fund 84,0.7028544103219433
Fund 26-Fund 85,0.6669233964250142
Fund 26-Fund 86,0.8296706689665058
Fund 26-Fund 87,0.6852170618390802
Fund 26-Fund 88,0.7409311746855476
Fund 26-Fund 89,0.655387100466373
Fund 26-Fund 90,0.7923910694893319
Fund 26-Fund 91,0.6627474394008518
Fund 26-Fund 92,0.8769402765386567
Fund 26-Fund 93,0.7891157024272941
Fund 26-Fund 94,0.5907833833334549
Fund 26-Fund 95,0.8710006511209709
Fund 26-Fund 96,0.7332217495202058
Fund 26-Fund 97,0.7796970688816489
Fund 26-Fund 98,0.7738976582982287
Fund 26-Fund 99,0.8012421337014938
Fund 26-Fund 100,0.7864080836240072
Fund 26-Fund 101,0.6954733853848265
Fund 26-Fund 102,0.7682907401626513
Fund 26-Fund 103,0.7842655365608154
Fund 26-Fund 104,0.8187323684888588
Fund 26-Fund 105,0.6727022299110208
Fund 26-Fund 106,0.814678397673976
Fund 26-Fund 107,0.8427856200095944
Fund 26-Fund 108,0.6747495699237087
Fund 26-Fund 109,0.8125697319159655
Fund 26-Fund 110,0.8052211004139921
Fund 26-Fund 111,0.765100006840095
Fund 26-Fund 112,0.7618025815584509
Fund 26-Fund 113,0.6537303458760808
Fund 26-Fund 114,0.7997307606175871
Fund 26-Fund 115,0.8120266522147623
Fund 26-Fund 116,0.8112516179238847
Fund 26-Fund 117,0.6703043574034004
Fund 26-Fund 118,0.842516864923439
Fund 26-Fund 119,0.8075197447915738
Fund 26-Fund 120,0.877262173974514
Fund 26-Fund 121,0.8012421337014938
Fund 26-Fund 122,0.817593560596224
Fund 26-Fund 123,0.635942090684378
Fund 26-Fund 124,0.6727022299110208
Fund 26-Fund 125,0.7540336777663394
Fund 26-Fund 126,0.8312613207569685
Fund 26-Fund 127,0.6852170618390802
Fund 26-Fund 128,0.6574498587022615
Fund 26-Fund 129,0.8135804944075727
Fund 26-Fund 130,0.5520435049443206
Fund 26-Fund 131,0.5743386788029968
Fund 26-Fund 132,0.8228269809184565
Fund 26-Fund 133,0.7758386370028495
Fund 26-Fund 134,0.7261063386612312
Fund 26-Fund 135,0.8027000940313721
Fund 26-Fund 136,0.7302794403078465
Fund 26-Fund 137,0.6583243755791177
Fund 26-Fund 138,0.7828277844165592
Fund 26-Fund 139,0.8637235834658861
Fund 26-Fund 140,0.8123979595409261
Fund 26-Fund 141,0.8097273966266674
Fund 26-Fund 142,0.7577189819029784
Fund 26-Fund 143,0.8279294926366898
